 ,Corylus californica (A. DC.) Rose
 ,Corylus cornuta Marshall ssp. californica (A. DC.) A.E. Murray
bladdernut,Corylus cornuta Marshall var. glandulosa B. Boivin
bladderpod,Helianthella californica A. Gray var. californica
bladderpod spiderflower,Hesperochiron californicus (Benth.) S. Watson var. incanus (Greene) Brand
 ,Hesperochiron californicus (Benth.) S. Watson var. watsonianus (Greene) Brand
 ,Hesperochiron lasianthus (Greene) H. St. John
 ,Potentilla californica (Cham. & Schltdl.) Greene
 ,Horkelia elata (Greene) Rydb.
bladdersage,Horkelia glandulosa Eastw.
bladderwort,Horkelia frondosa (Greene) Rydb.
Blair's wirelettuce,Potentilla frondosa Greene
 ,Vaccinium ovatum Pursh var. saporosum Jeps.
 ,Psoralea californica S. Watson
Blakley's spineflower,Dalea californica S. Watson
blanketflower,Dalea fremontii Torr. ex A. Gray var. simplifolia (Parish) L.D. Benson
blanketflower,Juniperus cedrosiana Kellogg
Blasdale bentgrass,Juniperus cerrosianus Kellogg
 ,Juniperus pyriformis Lindl.
 ,Sabina californica (Carrière) Antoine
blazingstar,Polygonum greenii S. Watson
bleeding heart,Cheilanthes californica (Hook.) Mett.
blepharipappus,Delphinium californicum Torr. & A. Gray var. interius Eastw.
blepharizonia,Tetranthera californica Hook. & Arn.
blepharizonia,Quercus pricei Sudw.
blessed milkthistle,Leptotaenia californica Nutt.
 ,Marah inermis (Cogn.) S.T. Dunn
 ,Romanzoffia suksdorfii Greene
blessed thistle,Philadelphus gordonianus Lindl. var. columbianus (Koehne) Rehder
 ,Philadelphus lewisii Pursh ssp. californicus (Benth.) Munz
 ,Sorbus sitchensis M. Roem. ssp. californica (Greene) Abrams
blindeyes,Caulanthus lasiophyllus (Hook. & Arn.) Payson
blite goosefoot,Caulanthus lasiophyllus (Hook. & Arn.) Payson var. inalienus (B.L. Rob.) Payson
 ,Caulanthus lasiophyllus (Hook. & Arn.) Payson var. rigidus (Greene) Payson
Blochman's erigeron,Caulanthus lasiophyllus (Hook. & Arn.) Payson var. utahensis (Rydb.) Payson
 ,Caulanthus stenocarpus Payson
Blochman's larkspur,Thelypodium lasiophyllum (Hook. & Arn.) Greene
 ,Thelypodium lasiophyllum (Hook. & Arn.) Greene var. inalienum B.L. Rob.
Blochman's liveforever,Thelypodium lasiophyllum (Hook. & Arn.) Greene var. rigidum (Greene) B.L. Rob.
Blochman's liveforever,Thelypodium lasiophyllum (Hook. & Arn.) Greene var. utahense (Rydb.) Jeps.
 ,Thelypodium rigidum Greene
Blochman's liveforever,Thelypodium utahense Rydb.
blood currant,Achnatherum nelsonii (Scribn.) Barkworth ssp. longiaristatum (Barkworth & Maze) Barkworth
 ,Stipa californica Merr. & Burtt Davy
blood currant,Stipa nelsonii Scribn. var. longiaristata Barkworth & Maze
 ,Stipa occidentalis Thurb. var. californica (Merr. & Burtt Davy) C.L. Hitchc.
 ,Urtica californica Greene
blood currant,Urtica cardiophylla Rydb.
 ,Urtica dioica L. var. angustifolia Schltdl.
bloodflower,Urtica dioica L. var. californica (Greene) C.L. Hitchc.
Bloomer's aster,Urtica dioica L. var. gracilis (Aiton) C.L. Hitchc.
 ,Urtica dioica L. var. lyallii (S. Watson) C.L. Hitchc.
 ,Urtica dioica L. var. procera (Muhl. ex Willd.) Weddell
Bloomer's buttercup,Urtica gracilis Aiton
 ,Urtica lyallii S. Watson
blow wives,Urtica lyallii S. Watson var. californica (Greene) Jeps.
blow wives,Urtica major H.P. Fuchs
blue and white daisybush,Urtica procera Muhl. ex Willd.
 ,Urtica serra auct. non Blume
Blue Creek stonecrop,Urtica strigosissima Rydb.
blue dwarf fleabane,Urtica viridis Rydb.
 ,Danthonia americana Scribn.
blue elderberry,Danthonia californica Bol. var. americana (Scribn.) Hitchc.
 ,Danthonia californica Bol. var. californica
 ,Danthonia californica Bol. var. palousensis H. St. John
 ,Danthonia californica Bol. var. piperi H. St. John
 ,Lathyrus jepsonii Greene var. californicus (S. Watson) Hoover
 ,Lathyrus watsonii T.G. White
 ,Paeonia brownii Douglas ex Hook. ssp. californica (Nutt.) Abrams
 ,Chrysamphora californica (Torr.) Greene
 ,Polypodium californicum Kaulf. var. kaulfussii D.C. Eaton
 ,"Dichondra donnelliana Tharp & M.C. Johnst., orth. var."
 ,Eschscholzia californica Cham. var. crocea (Benth.) Jeps.
 ,Eschscholzia californica Cham. var. douglasii (Benth.) A. Gray
 ,Eschscholzia californica Cham. var. maritima (Greene) Jeps.
 ,Eschscholzia californica Cham. var. peninsularis (Greene) Munz
 ,Eschscholzia procera Greene
 ,Eschscholzia mexicana Greene
blue eyed Mary,Leptodactylon californicum Hook. & Arn. ssp. brevitrichomum Gordon
blue fieldmadder,Linanthus californicus (Hook. & Arn.) J.M. Porter & L.A. Johnson
blue fiestaflower,Leptodactylon californicum Hook. & Arn. ssp. glandulosum (Eastw.) H. Mason
blue fiestaflower,Opuntia californica (Torr. & A. Gray) Coville
blue grama,Opuntia californica (Torr. & A. Gray) Coville var. californica
 ,Opuntia parryi Engelm. var. serpentina (Engelm.) L.D. Benson
 ,Opuntia serpentina Engelm.
 ,Cercis canadensis L. var. orbiculata (Greene) Barneby
 ,Cercis occidentalis Torr. ex A. Gray var. orbiculata (Greene) Tidestr.
blue lettuce,Androsace acuta Greene
blue lettuce,Extriplex californica (Moq.) E.H. Zacharias
 ,Corethrogyne californica DC.
 ,Corethrogyne californica DC. var. californica
 ,Corethrogyne californica DC. var. lyonii S.F. Blake
 ,Corethrogyne californica DC. var. obovata (Benth.) Kuntze
 ,Corethrogyne obovata Benth.
 ,Lessingia filaginifolia (Hook. & Arn.) M.A. Lane var. californica (DC.) M.A. Lane
Blue Mountain buckwheat,Arenaria californica (A. Gray) W.H. Brewer
Blue Mountain buckwheat,Imperata hookeri (Rupr. ex Andersson) Rupr. ex Hack.
 ,Cladium mariscus (L.) Pohl var. californicum S. Watson
 ,Mariscus californicus (S. Watson) Britton
 ,Micranthes californica (Greene) Small
 ,Saxifraga fallax Greene
 ,Saxifraga gracillima A.M. Johnson
Blue Mountain buckwheat,Saxifraga hallii A. Gray
Blue Mountain buckwheat,Saxifraga napensis Small
 ,Saxifraga parvifolia Greene
 ,Saxifraga virginiensis Michx. var. californica (Greene) Jeps.
 ,Armeria arctica (Cham.) Wallr. ssp. californica (Boiss.) Abrams
 ,Armeria maritima (Mill.) Willd. var. californica (Boiss.) G.H.M. Lawrence
 ,Ditaxis californica (Brandegee) A. Heller
Blue Mountain prairie clover,Ditaxis serrata (Torr.) A. Heller var. californica (Brandegee) V.W. Steinmann & R.S. Felger
 ,Chorizanthe californica (Benth.) A. Gray
blue mudplantain,Chorizanthe californica (Benth.) A. Gray var. suksdorfii J.F. Macbr.
 ,Mucronea californica Benth. var. suksdorfii (J.F. Macbr.) Goodman
blue nodding locoweed,Fragaria californica Cham. & Schltdl.
 ,Fragaria californica Cham. & Schltdl. var. franciscana Rydb.
 ,Eulobus californicus Nutt. ex Torr. & A. Gray
blue oak,"Oenothera californica (Nutt. ex Torr. & A. Gray) Greene, non (S. Watson) S. Watson, nom. illeg."
blue paloverde,Oenothera leptocarpa Greene
 ,Osmorhiza brachypoda Torr. var. fraterna Jeps.
 ,Anthoxanthum occidentale (Buckley) Veldkamp
blue panicum,Hierochloe macrophylla Thurb. ex Bol.
blue potatobush,Leptosyne californica Nutt.
 ,Valeriana acutiloba Rydb. var. glabra (Jeps.) Cronquist
blue sage,Valeriana capitata Pall. ex Link ssp. californica (A. Heller) F.G. Mey.
blue skullcap,Elatine californica A. Gray var. williamsii (Rydb.) Fassett
blue skullcap,Cymopterus terebinthinus (Hook.) Torr. & A. Gray var. californicus (J.M. Coult. & Rose) Jeps.
blue skullcap,Myrica californica Cham.
blue threeawn,Rosa aldersonii Greene
 ,Oxalis californica (Abrams) R. Knuth
 ,Achillea borealis Bong. ssp. californica (Pollard) D.D. Keck
 ,Achillea borealis Bong. var. californica (Pollard) J.T. Howell
 ,Achillea californica Pollard
 ,Allocarya stricta Greene
blue wildrye,Calla aethiopica L.
blue wildrye,Alhagi camelorum Fisch.
 ,Alhagi pseudalhagi (M. Bieb.) Desv. ex B. Keller & Schaparenko
blue wildrye,Tanacetum douglasii DC.
 ,"Camphora camphora (L.) Karst., nom. inval."
 ,Laurus camphora L.
blue windflower,Chrysopsis scabra (Pursh) Elliott
blue windflower,Heterotheca lamarckii Cass.
 ,Heterotheca latifolia Buckley
 ,Heterotheca latifolia Buckley var. arkansana Wagenkn.
 ,Heterotheca latifolia Buckley var. macgregoris Wagenkn.
 ,Heterotheca psammophila Wagenkn.
 ,Heterotheca scabra (Pursh) DC.
blue-eyed grass,Heterotheca subaxillaris (Lam.) Britton & Rusby var. latifolia (Buckley) Gandhi & R.D. Thomas
blue-tulip,Heterotheca subaxillaris (Lam.) Britton & Rusby var. petiolaris Benke
 ,Heterotheca subaxillaris (Lam.) Britton & Rusby var. procumbens Wagenkn.
bluebead,Heterotheca subaxillaris (Lam.) Britton & Rusby var. psammophila (Wagenkn.) Gandhi
bluebell bellflower,Xanthium acerosum Greene
 ,Xanthium californicum Greene
 ,Xanthium californicum Greene var. rotundifolium Widder
 ,Xanthium campestre Greene
 ,Xanthium canadense Mill.
 ,Xanthium cavanillesii Schouw
 ,Xanthium cenchroides Millsp. & Sherff
 ,Xanthium commune Britton
 ,Xanthium echinatum Murray
 ,Xanthium glanduliferum Greene
 ,Xanthium italicum Moretti
 ,Xanthium macounii Britton
 ,Xanthium oligacanthum Piper
 ,Xanthium oviforme Wallr.
 ,Xanthium pensylvanicum Wallr.
 ,Xanthium saccharatum Wallr.
 ,Xanthium speciosum Kearney
 ,Xanthium strumarium L. ssp. italicum (Moretti) D. Löve
 ,Xanthium strumarium L. var. oviforme (Wallr.) M. Peck
 ,Xanthium strumarium L. var. pensylvanicum (Wallr.) M. Peck
bluebell creeper,Xanthium varians Greene
 ,Solidago altissima L. var. altissima
bluebells,Solidago altissima L. var. pluricephala M.C. Johnst.
blueberry,Solidago altissima L. var. procera (Aiton) Fernald
blueblossom,Solidago canadensis L. var. scabra Torr. & A. Gray
 ,Solidago hirsutissima Mill.
bluebonnet lupine,Solidago lunellii Rydb.
 ,Lactuca canadensis L. var. integrifolia (Bigelow) Torr. & A. Gray
bluebunch wheatgrass,Lactuca canadensis L. var. latifolia Kuntze
bluebunch wheatgrass,Lactuca canadensis L. var. longifolia (Michx.) Farw.
 ,Lactuca canadensis L. var. obovata Wiegand
 ,Lactuca canadensis L. var. typica Wiegand
 ,Lactuca sagittifolia Elliott
 ,Lactuca steelei Britton
 ,Eleocharis capitata (L.) R. Br. var. dispar (E.J. Hill) Fernald
 ,Eleocharis caribaea (Rottb.) S.F. Blake
bluecrown passionflower,Eleocharis caribaea (Rottb.) S.F. Blake var. dispar (E.J. Hill) S.F. Blake
bluecup,Scirpus caribaea Rottb.
bluecurls,Scirpus geniculata L.
bluedicks,Breea arvensis (L.) Less.
bluedicks,"Breea incana (S.G. Gmel.) W.A. Weber, ined."
 ,Carduus arvensis (L.) Robson
 ,Cirsium arvense (L.) Scop. var. argenteum (Vest) Fiori
 ,Cirsium arvense (L.) Scop. var. horridum Wimm. & Grab.
 ,Cirsium arvense (L.) Scop. var. integrifolium Wimm. & Grab.
 ,Cirsium arvense (L.) Scop. var. mite Wimm. & Grab.
 ,Cirsium arvense (L.) Scop. var. vestitum Wimm. & Grab.
bluedicks,Cirsium incanum (S.G. Gmel.) Fisch. ex M. Bieb.
 ,Cirsium setosum (Willd.) Besser ex M. Bieb.
 ,Serratula arvensis L.
bluefly honeysuckle,Linaria canadensis (L.) Chaz.
 ,Elymus brachystachys Scribn. & C.R. Ball
bluegrass,Elymus canadensis L. var. brachystachys (Scribn. & C.R. Ball) Farw.
bluegreen saltbush,Elymus canadensis L. var. hirsutus (Farw.) Dorn
 ,Elymus canadensis L. var. robustus (Scribn. & J.G. Sm.) Mack. & Bush
bluehead gilia,Elymus crescendus L.C. Wheeler
bluehead gilia,Elymus philadelphicus L.
bluehead gilia,Elymus philadelphicus L. var. hirsutus Farw.
 ,Elymus robustus Scribn. & J.G. Sm.
 ,Erigeron canadensis L.
bluehead gilia,Leptilon canadense (L.) Britton
bluehead gilia,Erigeron canadensis L. var. glabratus A. Gray
bluehead gilia,Anacharis canadensis (Michx.) Planch.
 ,Anacharis canadensis (Michx.) Planch. var. planchonii (Caspary) Vict.
bluehead gilia,Elodea brandegeeae H. St. John
bluejoint,Elodea ioensis Wylie
bluejoint,Elodea linearis (Rydb.) H. St. John
 ,Elodea planchonii Caspary
 ,Philotria canadensis (Michx.) Britton
 ,Philotria linearis Rydb.
 ,Rumex hymenosepalus Torr. var. euhymenosepalus Rech. f.
 ,Rumex hymenosepalus Torr. var. salinus (A. Nelson) Rech. f.
 ,Cytisus canariensis (L.) Kuntze
 ,Cytisus ×racemosus G. Nicholson
 ,Teline canariensis (L.) Webb & Bethel.
 ,Geranium anemonifolium L'Hér. ex Aiton
 ,Viola nuttallii Pursh ssp. praemorsa (Douglas ex Lindl.) Piper
 ,Viola nuttallii Pursh var. praemorsa (Douglas ex Lindl.) S. Watson
bluejoint,Aster foliaceus Lindl. ex DC. var. burkei A. Gray
 ,Aster foliaceus Lindl. ex DC. var. canbyi A. Gray
 ,Aster phyllodes Rydb.
 ,Aster tweedyi Rydb.
 ,Peucedanum canbyi J.M. Coult. & Rose
 ,Andropogon barbinodis Lag.
 ,Andropogon perforatus Trin. ex Fourn.
 ,Bothriochloa barbinodis (Lag.) Herter var. palmeri (Hack.) de Wet
bluepod rockcress,Bothriochloa barbinodis (Lag.) Herter var. perforata (Trin. ex Fourn.) Gould
bluestar,Bothriochloa palmeri (Hack.) Gould
bluestem,Cucumis melo L. var. dudaim (L.) Naud.
bluewitch,Hosackia argyraea Greene
bluewitch,Hosackia wrightii A. Gray ssp. multicaulis (Ottley) Abrams
 ,Hosackia wrightii A. Gray var. multicaulis Ottley
bluewitch nightshade,Lotus argyraeus (Greene) Greene ssp. multicaulis (Ottley) Munz
bluewitch nightshade,Godetia epilobioides (Nutt. ex Torr. & A. Gray) S. Watson
bluish spikemoss,Sedum obtusatum A. Gray ssp. paradisum Denton
blunt spikerush,Cuscuta subinclusa Durand & Hilg.
 ,Grossularia hystrix (Eastw.) Coville & Britton
 ,Ribes hystrix Eastw.
 ,Grossularia leptosma Coville
 ,Ribes menziesii Pursh var. faustum Jeps.
 ,Ribes menziesii Pursh var. hystriculum Jeps.
 ,Ribes subvestitum Hook. & Arn.
 ,Grossularia menziesii (Pursh) Coville & Britton
blunt tansymustard,Grossularia senilis Coville
blunt tansymustard,Quercus wilcoxii Rydb.
 ,Dudleya angustiflora Rose
bluntleaf yellowcress,Dudleya cymosa (Lem.) Britton & Rose ssp. gigantea (Rose) Moran
bluntleaf yellowcress,Dudleya gigantea Rose
bluntleaf yellowcress,Dudleya laxa (Lindl.) Britton & Rose
 ,Dudleya nevadensis (S. Watson) Britton & Rose
 ,Echeveria cymosa Lem.
 ,Dudleya humilis Rose
 ,Echeveria diaboli A. Berger
 ,Malva capensis L.
bluntlobe lupine,Malvastrum capense (L.) A. Gray & Harv.
 ,Plumbago capensis Thunb.
bluntseed sweetroot,Stipa capensis Thunb.
 ,Stipa tortilis Desf.
 ,Homeria collina (Thunb.) Salisb.
 ,Homeria Vent.
blushing wild buckwheat,Senecio mikanioides Otto ex Walp.
bobtail barley,"Psoralea bracteata P.J. Bergius, nom. illeg."
Boccone's sandspurry,Psoralea fruticans (L.) Druce
 ,Trifolium fruticans L.
 ,Carex arctogena Harry Sm.
Bodie Hills cusickiella,Carex capitata L. var. arctogena (Harry Sm.) Hultén
 ,Wigandia caracasana Kunth
Bodie Hills rockcress,Wigandia caracasana Kunth var. macrophylla Brand
bog alkaligrass,Gilia caruifolia Abrams
bog birch,Lobelia cardinalis L. ssp. graminea (Lam.) McVaugh
bog birch,Lobelia cardinalis L. var. graminea (Lam.) McVaugh
 ,Lobelia cardinalis L. var. meridionalis Bowden
 ,Lobelia cardinalis L. var. multiflora (Paxton) McVaugh
 ,Lobelia cardinalis L. var. phyllostachya (Engelm.) McVaugh
 ,Lobelia cardinalis L. var. propinqua (Paxton) Bowden
bog blueberry,Lobelia cardinalis L. var. pseudosplendens McVaugh
 ,Lobelia fulgens Humb. & Bonpl. ex Willd.
 ,Lobelia splendens Humb. & Bonpl. ex Willd.
 ,Ceanothus griseus (Trel.) McMinn var. horizontalis McMinn
 ,Silene insectivora L.F. Hend.
 ,Modiola multifida Moench
 ,Draba caroliniana Walter
 ,Draba micrantha Nutt.
 ,Draba reptans (Lam.) Fernald ssp. stellifera (O.E. Schulz) Abrams
 ,Draba reptans (Lam.) Fernald var. micrantha (Nutt.) Fernald
 ,Draba reptans (Lam.) Fernald var. stellifera (O.E. Schulz) C.L. Hitchc.
bog bulrush,Draba reptans (Lam.) Fernald var. typica C.L. Hitchc.
 ,Alopecurus macounii Vasey
 ,Alopecurus ramosus Poir.
bog sedge,Geranium carolinianum L. var. confertiflorum Fernald
bog stitchwort,Geranium sphaerospermum Fernald
 ,Laurocerasus caroliniana (Aiton) M. Roem.
bog white violet,Populus canadensis Moench var. eugenei (Simon-Louis) Schelle
bog white violet,Populus canadensis Moench var. serotina (T. Hartig) Rehder
 ,Populus ×eugenei Simon-Louis
 ,Populus euramericana Guinier
bog willowherb,Populus ×robusta C.K. Schneid.
 ,Phlox canescens Torr. & A. Gray
 ,Phlox hoodii Richardson var. canescens (Torr. & A. Gray) M. Peck
 ,Phlox lanata Piper
 ,Haplopappus venetus (Kunth) S.F. Blake var. argutus (Greene) D.D. Keck
 ,Euphorbia pediculifera Engelm.
bog yellowcress,Leptotaenia multifida Nutt.
Boggs Lake dodder,Lomatium dissectum (Nutt.) Mathias & Constance var. eatonii (J.M. Coult. & Rose) Cronquist
Boggs Lake hedgehyssop,Mimulus rubellus A. Gray var. latiflorus S. Watson
bogmat,Ranunculus alveolatus Carter
bogrush,Ranunculus trisepalus Gillies ex Hook. & Arn.
Bolander beach pine,Aster engelmannii (D.C. Eaton) A. Gray var. ledophyllus A. Gray
 ,Aster ledophyllus (A. Gray) A. Gray
Bolander's bedstraw,Berberis nervosa Pursh
 ,Berberis nervosa Pursh var. mendocinensis J.B. Roof
 ,Mahonia nervosa (Pursh) Nutt. var. mendocinensis (J.B. Roof) J.B. Roof
 ,Odostemon nervosus (Pursh) Rydb.
 ,Downingia pulcherrima M. Peck
 ,Downingia willamettensis M. Peck
 ,Downingia yina Applegate var. major McVaugh
Bolander's bluegrass,Lomatium angustatum (J.M. Coult. & Rose) H. St. John
 ,Lomatium angustatum (J.M. Coult. & Rose) H. St. John var. flavum G.N. Jones
Bolander's hawkweed,Lomatium martindalei (J.M. Coult. & Rose) J.M. Coult. & Rose var. angustatum (J.M. Coult. & Rose) J.M. Coult. & Rose
Bolander's knotweed,Lomatium martindalei (J.M. Coult. & Rose) J.M. Coult. & Rose var. flavum (G.N. Jones) Cronquist
Bolander's lily,Lilium washingtonianum Kellogg var. purpurascens Stearn
Bolander's linanthus,Sorbus cascadensis G.N. Jones
 ,Allium parvum Kellogg var. brucae M.E. Jones
 ,Allium parvum Kellogg var. jacintense Munz
Bolander's madia,Frangula annonifolia (Greene) Grubov
 ,Rhamnus annonifolia Greene
Bolander's milkvetch,Rhamnus purshiana DC. var. annonifolia (Greene) Jeps.
Bolander's mock dandelion,Rhamnus purshiana DC.
Bolander's mock dandelion,Galium grayanum Ehrend. ssp. glabrescens Ehrend.
Bolander's mock dandelion,"Hypochoeris L., orth. var."
Bolander's monkeyflower,Cercocarpus betuloides Nutt. var. traskiae (Eastw.) Dunkle
 ,Cercocarpus montanus Raf. var. traskiae (Eastw.) F.L. Martin
 ,Plagiobothrys arizonicus (A. Gray) Greene ex A. Gray var. catalinensis A. Gray
 ,Hemizonia clementina Brandegee
Bolander's mule-ears,Eustoma barkleyi Standl. ex Shinners
 ,Acacia greggii A. Gray
 ,Acacia greggii A. Gray var. arizonica Isely
Bolander's onion,Acacia greggii A. Gray var. greggii
Bolander's onion,Phacelia cicutaria Greene ssp. hispida (A. Gray) R.M. Beauch. ex Thorne
Bolander's onion,Phacelia cicutaria Greene var. hubbyi (J.F. Macbr.) J.T. Howell
 ,Capsicum annuum L. var. frutescens (L.) Kuntze
Bolander's onion,Capsicum frutescens L.
 ,Ceanothus velutinus Douglas ex Hook. var. lorenzenii Jeps.
Bolander's pea,"Secale montanum Guss., nom. inq."
 ,Secale strictum (C. Presl) C. Presl
 ,Triticum cereale (L.) Salisb.
 ,Centunculus minimus L.
 ,Lysimachia minima (L.) U. Manns & Anderb.
 ,Scirpus americanus Pers.
 ,Scirpus chilensis Nees & Meyen ex Kunth
Bolander's phacelia,Scirpus conglomeratus Kunth
Bolander's quillwort,Scirpus olneyi A. Gray
 ,Scirpus pungens Vahl var. longisetus Benth. & F. Muell.
 ,Dudleya arizonica Rose
Bolander's ragwort,Dudleya pulverulenta (Nutt.) Britton & Rose var. arizonica (Rose) S.L. Welsh
Bolander's ragwort,Echeveria arizonica (Rose) Kearney & Peebles
 ,Echeveria pulverulenta Nutt. ssp. arizonica (Rose) Clokey
Bolander's reedgrass,Echeveria pulverulenta Nutt.
Bolander's rush,"Chamaecystis Link, database artifact"
Bolander's sedge,Physaria chambersii Rollins var. sobolifera S.L. Welsh
 ,Arnica chamissonis Less. var. foliosa (Nutt.) Maguire
Bolander's silene,Arnica chamissonis Less. var. jepsoniana Maguire
